0,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
600,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
1200,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
1800,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
2400,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
3000,5.7,0.15,0.6,0.15,0.8,5.7,4.95,0.75,35.649,34.707,34.699,34.446,34.484,34.714,34.498,34.708,57,1.5,6,1.5,8,57,49.5,7.5,2032,52.061,208.19,51.669,275.87,1978.7,1707.7,260.31,203.2,5.2061,20.819,5.1669,27.587,197.87,170.77,26.031,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
3600,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
4200,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
4800,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
5400,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
6000,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
6600,5.5483,0.15,0.6822,0.22815,0.488,5.5483,4.7162,0.8322,44.019,43.121,43.11,42.877,42.926,43.129,42.932,43.121,55.483,1.5,6.822,2.2815,4.88,55.483,47.162,8.322,2442.3,64.681,294.1,97.824,209.48,2393,2024.7,358.86,244.23,6.4681,29.41,9.7824,20.948,239.3,202.47,35.886,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
7200,5.4169,0.00048288,0.7774,0.3333,0.306,5.4169,4.6393,0.77764,48.449,47.591,47.577,47.347,47.404,47.598,47.406,47.591,54.169,0.0048288,7.774,3.333,3.06,54.169,46.393,7.7764,2624.4,0.22981,369.86,157.81,145.06,2578.3,2199.3,370.08,262.44,0.022981,36.986,15.781,14.506,257.83,219.93,37.008,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
7800,5.4167,-3.7775e-11,0.7774,0.3333,0.306,5.4167,4.6393,0.7774,48.449,47.591,47.577,47.348,47.404,47.598,47.406,47.591,54.167,-3.7775e-10,7.774,3.333,3.06,54.167,46.393,7.774,2624.3,-1.7978e-08,369.86,157.81,145.06,2578.2,2199.3,369.97,262.43,-1.7978e-09,36.986,15.781,14.506,257.82,219.93,36.997,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
8400,5.4167,-1.7378e-11,0.7774,0.3333,0.306,5.4167,4.6393,0.77739,48.449,47.591,47.577,47.348,47.404,47.598,47.406,47.591,54.167,-1.7378e-10,7.774,3.333,3.06,54.167,46.393,7.7739,2624.3,-8.2705e-09,369.86,157.81,145.06,2578.2,2199.3,369.97,262.43,-8.2705e-10,36.986,15.781,14.506,257.82,219.93,36.997,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
9000,5.4167,-7.9948e-12,0.7774,0.3333,0.306,5.4167,4.6393,0.77735,48.449,47.591,47.577,47.348,47.404,47.598,47.406,47.591,54.167,-7.9948e-11,7.774,3.333,3.06,54.167,46.393,7.7735,2624.3,-3.8048e-09,369.86,157.81,145.06,2578.2,2199.3,369.95,262.43,-3.8048e-10,36.986,15.781,14.506,257.82,219.93,36.995,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
9600,5.4167,-1.1769e-17,0.7774,0.3333,0.306,5.4167,4.6393,0.77741,48.449,47.591,47.577,47.348,47.404,47.598,47.406,47.591,54.167,-1.1769e-16,7.774,3.333,3.06,54.167,46.393,7.7741,2624.3,-5.6008e-15,369.86,157.81,145.06,2578.2,2199.3,369.98,262.43,-5.6008e-16,36.986,15.781,14.506,257.82,219.93,36.998,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
10200,5.4165,-2.55e-29,0.7774,0.3333,0.306,5.4165,4.6393,0.7772,48.449,47.591,47.577,47.348,47.404,47.598,47.407,47.591,54.165,-2.55e-28,7.774,3.333,3.06,54.165,46.393,7.772,2624.2,-1.2136e-26,369.86,157.81,145.06,2578.2,2199.3,369.88,262.42,-1.2136e-27,36.986,15.781,14.506,257.82,219.93,36.988,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,1,0,129,0,103,0,0,1
