0,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
600,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
1200,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
1800,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
2400,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
3000,6.1,0.15,0.2,0.75,1,6.1,1.75,4.35,35.295,34.064,33.772,34.19,34.181,34.235,34.203,34.065,61,1.5,2,7.5,10,61,17.5,43.5,2153,51.096,67.545,256.43,341.81,2088.3,598.56,1481.8,215.3,5.1096,6.7545,25.643,34.181,208.83,59.856,148.18,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
3600,5.9212,0.22815,0.2,0.6399,0.8532,5.9212,1.4931,4.4281,43.751,42.57,42.28,42.714,42.707,42.748,42.724,42.572,59.212,2.2815,2,6.399,8.532,59.212,14.931,44.281,2590.6,97.124,84.559,273.33,364.38,2531.2,637.91,1885.1,259.06,9.7124,8.4559,27.333,36.438,253.12,63.791,188.51,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
4200,5.9212,0.22815,0.2,0.6399,0.8532,5.9212,1.4931,4.4281,43.751,42.57,42.28,42.714,42.707,42.748,42.724,42.572,59.212,2.2815,2,6.399,8.532,59.212,14.931,44.281,2590.6,97.124,84.559,273.33,364.38,2531.2,637.91,1885.1,259.06,9.7124,8.4559,27.333,36.438,253.12,63.791,188.51,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
4800,5.9212,0.22815,0.2,0.6399,0.8532,5.9212,1.4931,4.4281,43.751,42.57,42.28,42.714,42.707,42.748,42.724,42.572,59.212,2.2815,2,6.399,8.532,59.212,14.931,44.281,2590.6,97.124,84.559,273.33,364.38,2531.2,637.91,1885.1,259.06,9.7124,8.4559,27.333,36.438,253.12,63.791,188.51,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
5400,5.9212,0.22815,0.2,0.6399,0.8532,5.9212,1.4931,4.4281,43.751,42.57,42.28,42.714,42.707,42.748,42.724,42.572,59.212,2.2815,2,6.399,8.532,59.212,14.931,44.281,2590.6,97.124,84.559,273.33,364.38,2531.2,637.91,1885.1,259.06,9.7124,8.4559,27.333,36.438,253.12,63.791,188.51,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,1,0,134,0,95.5,0,0,0,1
