0,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,6.9076,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,6.9075,17,1.5,6,1.5,8,17,9.5,7.5,117.43,10.361,41.445,10.361,55.26,117.43,65.621,51.806,11.743,1.0361,4.1445,1.0361,5.526,11.743,6.5621,5.1806,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,1.5483,0.15,0.6822,0.22815,0.488,1.5483,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.483,1.5,6.822,2.2815,4.88,15.483,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1.5483,0.15,0.6822,0.22815,0.488,1.5483,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.483,1.5,6.822,2.2815,4.88,15.483,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,22.501,22.501,22.501,22.501,22.501,22.501,22.501,22.501,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,348.4,33.752,153.5,51.337,109.81,348.4,161.14,187.26,34.84,3.3752,15.35,5.1337,10.981,34.84,16.114,18.726,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,1.4161,-1.8729e-14,0.7774,0.3333,0.306,1.4161,0.6393,0.77681,30.606,30.606,30.606,30.606,30.606,30.606,30.606,30.606,14.161,-1.8729e-13,7.774,3.333,3.06,14.161,6.393,7.7681,433.42,-5.7324e-12,237.93,102.01,93.655,433.42,195.67,237.75,43.342,-5.7324e-13,23.793,10.201,9.3655,43.342,19.567,23.775,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7800,1.4172,0.00024144,0.7774,0.3333,0.306,1.4172,0.6393,0.77791,30.605,30.605,30.605,30.605,30.605,30.605,30.605,30.605,14.172,0.0024144,7.774,3.333,3.06,14.172,6.393,7.7791,433.74,0.073893,237.92,102.01,93.651,433.74,195.66,238.08,43.374,0.0073893,23.792,10.201,9.3651,43.374,19.566,23.808,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,1.4167,-1.4293e-07,0.7774,0.3333,0.306,1.4167,0.6393,0.7774,30.606,30.605,30.605,30.605,30.605,30.606,30.605,30.605,14.167,-1.4293e-06,7.774,3.333,3.06,14.167,6.393,7.774,433.59,-4.3745e-05,237.93,102.01,93.653,433.59,195.66,237.93,43.359,-4.3745e-06,23.793,10.201,9.3653,43.359,19.566,23.793,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
