0,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.25,0.3,0.4,0.15,0.4,1.25,0.55,0.7,47.587,47.523,47.521,47.526,47.523,47.531,47.527,47.525,12.5,3,4,1.5,4,12.5,5.5,7,594.84,142.57,190.08,71.29,190.09,594.13,261.4,332.67,59.484,14.257,19.008,7.129,19.009,59.413,26.14,33.267,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,1.5798,0.525,0.4266,0.22815,0.4,1.5798,0.62815,0.9516,51.105,51.001,51.003,51.012,51.009,51.018,51.013,51.008,15.798,5.25,4.266,2.2815,4,15.798,6.2815,9.516,807.33,267.76,217.58,116.38,204.04,805.95,320.44,485.39,80.733,26.776,21.758,11.638,20.404,80.595,32.044,48.539,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
