0,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.45,0.3,0.4,0.15,0.6,1.45,0.75,0.7,51.642,51.642,51.642,51.642,51.642,51.642,51.642,51.642,14.5,3,4,1.5,6,14.5,7.5,7,748.81,154.93,206.57,77.463,309.85,748.81,387.32,361.5,74.881,15.493,20.657,7.7463,30.985,74.881,38.732,36.15,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,2.0636,0.4533,0.7,0.22815,0.6822,2.0636,0.91035,1.1533,51.276,51.275,51.275,51.275,51.275,51.275,51.275,51.275,20.636,4.533,7,2.2815,6.822,20.636,9.1035,11.533,1058.1,232.43,358.93,116.98,349.8,1058.1,466.79,591.36,105.81,23.243,35.893,11.698,34.98,105.81,46.679,59.136,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7800,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10200,2.7239,0.6132,1,0.3333,0.7774,2.7239,1.1107,1.6132,50.738,50.737,50.737,50.738,50.738,50.738,50.738,50.738,27.239,6.132,10,3.333,7.774,27.239,11.107,16.132,1382,311.12,507.37,169.11,394.43,1382,563.54,818.5,138.2,31.112,50.737,16.911,39.443,138.2,56.354,81.85,120,126,134,126,134,130,130,130,100,95,95,105,105,100,103,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
