0,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.7,0.15,0.6,0.15,0.8,1.7,0.95,0.75,39.053,38.946,38.938,38.942,38.928,38.953,38.943,38.947,17,1.5,6,1.5,8,17,9.5,7.5,663.89,58.419,233.63,58.414,311.43,662.2,369.96,292.1,66.389,5.8419,23.363,5.8414,31.143,66.22,36.996,29.21,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,46.752,46.659,46.649,46.661,46.656,46.668,46.662,46.66,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,723.88,69.989,318.24,106.46,227.68,722.59,334.17,388.31,72.388,6.9989,31.824,10.646,22.768,72.259,33.417,38.831,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,46.752,46.659,46.649,46.661,46.656,46.668,46.662,46.66,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,723.88,69.989,318.24,106.46,227.68,722.59,334.17,388.31,72.388,6.9989,31.824,10.646,22.768,72.259,33.417,38.831,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,46.752,46.659,46.649,46.661,46.656,46.668,46.662,46.66,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,723.88,69.989,318.24,106.46,227.68,722.59,334.17,388.31,72.388,6.9989,31.824,10.646,22.768,72.259,33.417,38.831,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1.5484,0.15,0.6822,0.22815,0.488,1.5484,0.71615,0.8322,46.752,46.659,46.649,46.661,46.656,46.668,46.662,46.66,15.484,1.5,6.822,2.2815,4.88,15.484,7.1615,8.322,723.88,69.989,318.24,106.46,227.68,722.59,334.17,388.31,72.388,6.9989,31.824,10.646,22.768,72.259,33.417,38.831,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
