0,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2400,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,1.7,0.3,0.4,0.6,0.4,1.7,1,0.7,53.515,53.407,53.405,53.395,53.4,53.415,53.404,53.409,17,3,4,6,4,17,10,7,909.75,160.22,213.62,320.37,213.6,908.06,534.04,373.87,90.975,16.022,21.362,32.037,21.36,90.806,53.404,37.387,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,1.9704,0.3,0.7,0.366,0.6044,1.9704,0.9704,1,55.894,55.749,55.74,55.749,55.743,55.763,55.752,55.752,19.704,3,7,3.66,6.044,19.704,9.704,10,1101.3,167.25,390.18,204.04,336.91,1098.8,541.02,557.52,110.13,16.725,39.018,20.404,33.691,109.88,54.102,55.752,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,2.3471,0.3,1,0.2295,0.8176,2.3471,1.0471,1.3,56.574,56.372,56.352,56.379,56.365,56.393,56.381,56.375,23.471,3,10,2.295,8.176,23.471,10.471,13,1327.8,169.12,563.52,129.39,460.84,1323.6,590.36,732.87,132.78,16.912,56.352,12.939,46.084,132.36,59.036,73.287,10200,16200,24200,16200,24200,20200,20200,20200,10000,5000,5000,15000,15000,10000,13000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
